,Actual,Predicted
10317,511.5,468.4390999999998
10318,474.5,522.1052999999999
10319,605.7,512.2248000000001
10321,647.2,558.8406000000007
10322,481.3,421.8086999999997
10324,509.9,605.1998
10327,454.1,439.4582999999994
10329,512.0,483.25659999999976
10330,471.4,502.5107999999997
10331,377.7,433.1138999999999
10333,420.4,431.51260000000036
10335,448.6,424.7507000000003
10336,459.1,455.6118000000002
10337,369.1,424.44050000000016
10338,429.5,437.0207000000002
10339,446.3,417.5038
10340,437.1,456.1345000000001
10341,426.1,424.49440000000067
10342,443.4,428.78649999999976
10343,609.0,496.48039999999975
10345,517.0,434.18269999999984
10349,451.7,414.43800000000016
10351,537.2,545.8917000000004
10352,421.3,407.52060000000006
10353,373.4,444.57999999999976
10354,594.9,547.2529000000004
10357,403.8,480.94839999999965
10358,466.9,431.58599999999973
10359,510.7,444.63509999999957
10360,678.5,647.0683
10364,570.1,531.0177000000008
10366,523.6,504.3034999999999
10368,744.6,608.9231999999994
10369,596.0,521.0893999999994
10370,490.3,413.28119999999996
10371,525.8,439.82909999999987
10374,395.8,422.6606000000002
10375,399.4,531.21
10377,437.5,439.9437999999996
10379,429.0,452.2576000000001
10380,418.5,444.8051999999998
10382,457.3,555.7223999999999
10383,379.4,448.455
10384,445.1,424.25559999999973
10385,517.6,430.69060000000025
10387,878.2,756.8602000000021
10389,414.3,480.1206999999996
10392,449.0,499.5738999999996
10393,653.8,577.6023999999993
10394,445.4,439.6320999999995
10397,626.3,578.5519999999998
10398,403.0,445.8777999999998
10399,475.8,449.1480999999999
10400,589.2,510.3278999999996
10401,381.7,449.28760000000005
10402,627.7,553.7900000000004
10403,402.9,477.24209999999965
10404,413.7,511.8437000000001
10405,508.6,484.60360000000014
10406,411.6,413.7985000000004
10407,376.8,406.90330000000023
10410,471.8,487.20320000000004
10411,435.8,481.17209999999994
10412,585.4,415.9108999999999
10413,532.6,431.41030000000035
10414,452.7,498.7971000000009
10416,716.6,568.9366000000005
10417,476.4,439.0738000000003
10418,543.5,542.7424000000003
10420,397.9,431.61970000000036
10421,456.4,461.2265000000001
10422,422.5,418.6353999999998
10423,441.7,454.7858000000002
10425,583.6,520.8956
10426,425.6,419.3633000000001
10428,723.4,620.2179999999998
10430,384.7,413.20360000000016
10432,463.8,455.2788000000001
10434,361.7,401.3156000000001
10437,486.0,444.84509999999966
10438,426.1,438.3578000000005
10439,381.7,432.36859999999996
10440,548.9,577.1852000000003
10441,414.4,451.7883000000002
10442,387.5,422.81880000000007
10443,521.7,505.03230000000036
10444,409.0,486.3048999999996
10445,444.7,527.0279000000007
10446,534.4,446.03839999999997
10447,439.6,411.88980000000015
10448,402.4,409.68940000000015
10450,369.7,417.8586000000001
10455,381.9,417.73720000000003
10456,663.2,648.5345000000009
10457,392.6,424.31150000000014
10458,511.5,453.25029999999987
10461,441.3,438.03809999999976
10462,444.0,428.1626000000001
10463,373.5,441.89810000000006
10465,472.4,463.1477999999995
10466,465.1,541.4370000000004
10468,424.6,446.56229999999977
10470,598.3,518.8717999999999
10472,528.8,503.26369999999986
10473,821.1,770.5824999999987
10475,512.2,420.77920000000034
10476,401.2,405.49890000000033
10477,374.4,412.9837999999997
10479,343.6,411.84650000000016
10480,373.1,418.32399999999996
10481,407.4,442.7608999999997
10483,401.5,463.66860000000014
10484,410.2,489.5596999999999
10485,465.1,419.48599999999993
10487,778.8,767.465199999999
10488,588.9,573.6898
10489,408.7,433.3963999999996
10491,336.4,446.4018999999999
10493,573.1,628.2968000000002
10494,388.2,448.6619999999997
10495,522.4,451.4474999999996
10498,407.2,438.2755999999997
10500,379.3,433.70849999999996
10501,350.6,413.50860000000034
10502,458.7,434.73610000000036
10504,486.3,459.0258999999998
10505,751.9,681.6337000000002
10506,342.0,444.58430000000016
10507,386.6,430.8479999999999
10508,458.3,517.4258000000002
10509,525.0,479.2315000000002
10511,349.2,428.11230000000023
10514,453.8,492.5103999999998
10516,430.5,456.4668000000001
10517,457.9,446.8718999999996
10519,382.1,634.4097000000005
10521,339.7,457.89349999999985
10523,354.1,415.86760000000004
10524,394.1,454.7024
10528,489.5,450.1593999999997
10530,519.3,445.7510999999997
10531,512.1,548.1010999999997
10532,594.8,435.13009999999986
10535,599.7,484.6958000000003
10536,593.3,688.7167999999992
10537,596.4,477.8339999999995
10538,404.7,415.6453000000001
10539,452.6,476.2984000000001
10540,361.0,434.8710999999996
10542,359.4,423.3435999999988
10543,568.3,564.2020999999999
10544,392.5,465.81329999999986
10545,358.4,445.39939999999956
10546,651.3,581.1354000000001
10547,541.2,524.6541000000004
10548,460.1,417.85140000000035
10549,422.8,420.1981999999998
10550,580.2,549.2265000000001
10551,552.4,454.8115999999996
10552,455.8,417.7282000000004
10554,706.7,581.7084999999998
10555,383.9,478.1091999999998
10556,363.3,417.3871000000003
10557,384.4,414.40250000000043
10558,500.8,458.9950999999998
10560,459.4,457.5688
10561,396.3,427.31540000000047
10562,508.4,434.5742999999995
10564,440.8,441.16900000000027
10565,680.0,653.9395
10566,489.0,446.42239999999975
10567,564.2,484.49760000000043
10568,503.9,441.4859000000003
10569,505.4,603.4260999999997
10570,525.8,543.4873999999996
10573,541.1,415.47560000000044
10574,385.0,407.6369000000003
10577,473.8,429.8750999999995
10579,456.3,415.15720000000016
10582,394.3,416.31730000000005
10583,570.2,570.2165000000002
10585,387.5,412.6013000000002
10587,420.8,512.8241
10588,452.1,441.11889999999977
10589,432.1,428.9952000000002
10590,474.6,560.4877000000007
10591,560.9,443.9929999999995
10592,460.2,478.69219999999984
10596,357.2,431.8987999999996
10597,447.5,416.46940000000006
10598,446.6,425.2210000000001
10600,497.4,448.08329999999927
10601,741.6,660.5197
10602,399.8,432.2079000000005
10604,553.6,497.7921999999996
10607,432.1,427.75630000000035
10608,412.0,486.83369999999985
10609,359.5,429.4659
10610,610.5,574.8390999999995
10611,515.3,506.1449999999996
10612,371.1,419.0125000000001
10613,490.5,448.6636000000008
10614,465.5,442.9776999999998
10615,447.6,463.105
10616,398.2,451.1459999999999
10617,376.4,412.5124
10618,429.5,426.6664000000002
10619,580.0,471.1480000000004
10620,470.3,456.6196999999999
10622,429.4,476.3823000000002
10624,445.4,470.14809999999966
10625,581.9,567.5448000000006
10626,595.3,685.0509999999999
10627,558.4,615.3585999999998
10628,605.9,575.3908999999995
10630,720.1,672.4382000000003
10631,450.0,421.8787000000001
10632,342.8,422.82079999999974
10633,435.2,553.1185000000002
10634,469.2,415.19860000000017
10635,440.5,571.6120999999995
10636,718.5,629.2386999999998
10638,583.0,581.5847999999997
10639,351.8,412.72870000000006
10640,622.4,531.0653999999998
10641,428.6,421.0627000000002
10642,670.7,562.6166000000004
10643,537.0,448.4568000000001
10645,442.4,411.38500000000016
10646,491.4,461.26559999999984
10647,506.5,593.7811999999994
10648,572.7,561.5200000000002
10649,434.5,442.1340000000001
10652,351.3,429.63689999999974
10653,440.8,438.8772000000001
10654,628.4,544.1184999999999
10655,547.2,561.8613000000007
10657,365.6,423.3375000000007
10658,459.4,442.51749999999976
10659,474.1,467.9183000000001
10660,608.0,488.20729999999975
10662,440.5,447.0809999999999
10663,430.5,503.0019999999997
10664,567.3,525.8813999999999
10666,365.4,444.8909
10669,351.2,434.1465
10670,386.6,422.9210000000002
10671,397.1,430.3875000000004
10672,681.4,495.3565999999996
10673,555.8,424.4802000000003
10676,579.7,463.8265000000001
10679,350.7,430.88100000000014
10680,474.0,467.2175000000002
10681,461.2,428.12370000000004
10682,584.3,529.2704000000007
10683,535.6,492.4421999999999
10684,737.4,704.5765000000004
10686,398.4,421.5108000000003
10687,401.0,558.4386999999997
10688,459.5,461.45129999999995
10689,487.6,446.5506000000001
10690,636.3,673.4518999999995
10693,501.3,453.76559999999967
10695,656.4,669.8871000000004
10696,517.1,430.4418000000002
10699,407.6,422.1427999999999
10700,424.2,424.26150000000024
10701,452.1,435.93559999999985
10702,534.9,419.1426999999997
10703,389.7,420.4623999999998
10704,472.7,465.4685000000002
10705,465.4,420.24170000000004
10706,355.9,449.08709999999985
10707,412.2,420.2117000000001
10708,620.0,501.6308999999998
10709,418.7,443.4080999999999
10710,394.5,428.36070000000007
10711,415.5,507.30749999999995
10712,564.3,540.5161999999998
10714,438.6,430.0894000000001
10715,696.4,679.9992000000001
10716,581.1,437.2809000000001
10718,472.9,497.6997999999996
10719,397.6,453.9716000000001
10721,427.0,415.9651000000004
10723,436.8,440.3041999999998
10725,641.0,516.7923999999996
10728,398.5,462.7271999999999
10729,495.1,435.2598999999998
10730,359.3,438.2294999999998
10731,438.7,433.2182000000003
10732,387.0,424.37809999999996
10733,458.8,451.7127000000001
10734,408.4,441.9383999999997
10735,441.6,439.6929999999998
10736,346.8,509.7539000000003
10738,435.8,490.5432999999998
10739,760.6,778.3138999999985
10740,658.9,592.2688
10742,466.0,608.2058000000001
10744,425.5,435.62010000000043
10745,435.4,480.0368999999996
10746,448.9,499.1690999999997
10748,360.6,430.8985999999997
10749,380.2,435.9797999999999
10750,499.4,451.9189999999999
10751,368.3,432.8585999999999
10754,484.1,418.2971000000001
10755,757.6,684.7233
10756,437.0,421.87469999999996
10757,383.9,433.40089999999947
10758,439.3,451.1320999999999
10759,526.6,420.3334000000003
10762,540.1,419.17679999999984
10763,446.4,468.73619999999966
10764,394.6,428.97610000000003
10766,801.5,706.4726000000006
10767,449.6,456.76030000000003
10773,862.5,761.7116999999988
10774,475.1,447.65659999999957
10777,407.2,426.9758000000001
10778,364.4,427.47829999999965
10779,410.2,426.46350000000024
10780,347.7,440.3965
10781,528.3,482.1293
10783,489.9,548.3950000000001
10785,450.9,456.5305
10786,506.8,509.9977999999999
10787,401.8,435.9230999999996
10788,588.4,506.83549999999997
10789,536.5,480.9652
10790,422.1,436.43569999999977
10792,527.0,465.65070000000014
10793,374.3,472.4511
10794,521.4,444.5121999999997
10795,701.9,738.4180000000002
10796,510.3,515.5971
10797,558.5,463.6966999999997
10798,562.4,599.1752000000001
10800,369.0,450.5057000000002
10801,916.6,873.8230999999963
10802,475.9,449.63630000000006
10803,435.0,403.5008999999999
10804,378.5,416.7530000000004
10806,465.7,486.0778000000001
10809,406.1,439.0930000000002
10810,427.0,425.70419999999996
10811,386.8,426.55699999999933
10813,391.6,428.71350000000047
10814,663.0,609.5459000000003
10816,440.1,576.9770000000001
10817,670.1,582.2760999999996
10818,401.7,430.9805999999995
10819,376.5,407.8139000000001
10821,537.6,486.63610000000006
10822,542.5,461.27429999999976
10823,705.5,537.4611000000001
10826,650.5,543.4930000000004
10830,439.7,445.0899999999997
10831,516.5,440.03750000000014
10833,370.4,430.28940000000074
10835,517.5,418.4375999999998
10837,345.5,455.9168
10838,580.7,445.9449999999999
10840,413.9,428.2987000000004
10841,370.5,418.9246000000001
10842,436.8,442.97099999999995
10843,616.0,627.1192999999996
10845,578.7,415.3410000000004
10847,530.4,493.3777000000002
10849,420.9,504.2337999999995
10850,385.8,470.73539999999974
10851,407.3,504.8011999999995
10852,475.6,415.1330999999997
10854,415.0,418.23179999999996
10856,378.9,425.82030000000026
10857,424.5,429.5134000000001
10859,618.1,544.0742000000002
10861,659.0,442.5257000000001
10862,466.4,443.0384999999996
10863,428.8,409.9688999999999
10864,422.1,458.04150000000004
10865,422.0,432.68429999999995
10866,577.1,483.35000000000025
10869,368.0,572.4277999999998
10870,375.1,437.4385000000005
10872,509.7,432.6786000000003
10875,385.9,429.82499999999965
10876,822.1,676.7302000000003
10877,632.0,459.2598999999998
10878,387.4,417.6636
10880,568.4,500.84729999999973
10881,617.5,503.3500000000002
10883,465.6,438.2163999999995
10884,506.1,419.71819999999985
10885,449.7,448.16519999999997
10886,402.7,407.4081000000002
10887,367.9,532.1685000000003
10888,395.8,411.2533000000002
10889,480.6,485.2575999999998
10890,495.2,463.2075000000001
10891,343.2,502.16239999999993
10893,572.4,578.4779999999995
10894,389.8,436.2972000000002
10896,612.5,654.8189000000003
10900,746.4,575.1822000000002
10901,503.6,451.8302000000001
10902,388.0,432.51379999999955
10904,532.4,500.0579999999993
10905,558.5,490.3142999999999
10908,660.8,531.1217000000005
10910,473.3,460.73650000000004
10911,440.3,449.63329999999974
10912,456.1,438.89720000000017
10913,422.2,425.5901000000001
10914,375.4,414.8474000000002
10915,418.9,421.8007999999998
10916,459.5,462.29060000000004
10917,430.5,462.6454999999998
10918,417.4,448.39970000000005
10921,441.3,412.68889999999993
10922,377.5,446.25799999999964
10923,675.8,620.3887999999998
10924,765.2,695.3882000000003
10925,570.3,503.4533999999993
10926,349.1,640.2140000000003
10928,431.8,443.3375999999991
10929,496.4,540.9884
10931,587.8,435.60630000000043
10932,485.4,417.2267000000003
10933,410.0,450.6568999999999
10934,504.0,454.9892999999996
10936,450.0,421.64699999999993
10939,498.1,525.9963999999999
10942,719.5,670.4793000000003
10943,360.9,413.4000000000003
10946,527.9,436.0809999999998
10947,643.2,502.84689999999983
10948,495.2,414.38710000000015
10949,496.7,458.70869999999996
10950,385.1,416.51270000000045
10951,739.3,765.2326999999991
10952,526.5,566.6242000000002
10953,443.5,452.16269999999986
10957,524.2,447.42259999999976
10958,425.5,414.8084000000001
10959,673.3,656.8192999999994
10960,355.0,428.0576000000002
10961,542.8,442.8246999999998
10962,484.1,447.11929999999955
10964,630.9,582.1952
10966,495.0,510.5452999999995
10967,488.1,471.1715000000001
10968,496.5,420.1083
10969,374.9,450.3482999999998
10970,416.6,494.24579999999924
10972,512.8,504.28869999999995
10973,373.0,448.4735999999997
10974,447.0,443.20379999999966
10976,618.4,624.6413000000001
10977,667.0,487.13599999999985
10981,448.0,443.18529999999936
10982,464.8,513.6808999999996
10986,681.2,486.3372
10987,493.2,523.3394000000004
10988,382.7,447.6158999999998
10989,400.3,452.2380999999998
10990,616.5,491.17389999999966
10991,491.8,528.3402000000006
10992,515.9,459.4131999999999
10993,451.6,447.88410000000033
10994,347.5,435.25959999999986
10995,460.1,459.1250999999998
10996,408.1,511.3717000000004
10997,447.2,427.2881000000004
10998,600.3,461.8902999999998
10999,387.8,408.61480000000006
11000,533.5,568.2715
11001,442.3,435.85090000000037
11003,422.5,486.56049999999965
11004,594.7,571.4213999999998
11005,437.4,503.26710000000026
11006,643.4,560.9576999999998
11008,529.5,425.02600000000035
11009,406.2,477.9621000000003
11010,613.2,575.9331000000001
11013,411.8,430.32509999999957
11014,600.6,497.65570000000025
11015,502.8,505.9458000000001
11016,364.0,417.5020000000003
11017,594.0,524.0803999999999
11018,404.5,438.4630000000001
11021,490.2,440.4845999999995
11024,526.7,430.3961000000004
11025,397.5,440.52350000000024
11026,416.3,443.79089999999974
11027,678.5,585.7501000000009
11030,535.3,462.7929999999997
11031,414.2,528.2928000000005
11032,525.2,460.7474999999996
11034,458.6,430.94949999999994
11035,461.0,480.807
11036,424.4,419.72830000000033
11039,412.9,429.96669999999983
11040,512.2,478.5180999999999
11041,496.0,416.17430000000013
11043,467.8,501.26049999999924
11044,489.2,439.87330000000026
11045,360.9,406.0085000000001
11046,425.7,417.9291999999998
11048,499.7,436.7230000000005
11050,567.2,501.76750000000004
11052,445.7,423.1499
11054,399.0,420.26440000000025
11056,551.1,520.8139000000003
11059,366.9,573.6597999999999
11060,367.0,414.46170000000023
11061,362.5,429.3423999999999
11062,542.2,495.00959999999986
11064,393.5,411.78120000000024
11065,425.9,447.89380000000006
11066,467.9,440.8511000000002
11067,437.9,428.5697999999999
11070,404.8,442.2444999999994
11071,443.0,454.5718999999999
11073,386.0,422.4501
11074,448.4,485.1831000000001
11076,485.3,446.21539999999953
11077,526.3,463.8521999999999
11078,598.4,463.3504
11079,439.3,441.94979999999975
11082,352.1,432.4647999999998
11083,414.4,430.5231999999997
11084,469.3,485.0281000000003
11085,499.0,429.32310000000035
11088,470.3,430.4215999999995
11089,468.8,432.4757000000002
11090,474.8,450.0373999999997
11092,461.9,438.3493999999998
11094,442.7,511.5159999999994
11095,399.6,426.5654000000002
11096,420.3,432.24709999999993
11097,407.3,429.8664000000003
11099,442.1,421.84510000000006
11101,437.5,459.5280999999998
11102,467.0,424.3903000000002
11103,398.7,462.67279999999977
11104,437.8,444.01250000000016
11105,630.4,442.43159999999995
11107,535.4,486.4400999999999
11108,398.6,426.4184000000001
11109,459.4,445.9542000000002
11111,498.4,506.70929999999953
11112,747.2,721.493599999999
11113,366.5,480.75289999999944
11114,405.5,418.2427999999998
11118,441.8,433.37849999999986
11121,349.9,417.7352000000001
11122,502.5,449.9486999999995
11124,456.6,439.89629999999977
11125,387.6,417.45410000000027
11127,506.6,417.2425000000002
11131,549.1,447.0801999999995
11133,514.0,414.6792000000003
11134,487.1,487.13460000000003
11135,470.4,487.46409999999986
11136,417.4,430.6796000000001
11137,484.9,452.50469999999996
11139,479.9,416.7589000000004
11140,774.6,587.4679000000003
11141,717.7,636.0713999999999
11142,371.3,446.9264999999998
11143,460.3,456.76099999999997
11145,650.9,594.3572999999998
11147,412.7,429.98130000000026
11148,474.4,481.6392000000001
11149,597.3,574.8457000000001
11151,419.7,434.96760000000023
11152,411.2,434.3871000000003
11153,656.5,534.0699000000001
11154,579.4,487.94109999999904
11155,348.8,415.79220000000004
11158,510.4,448.72400000000005
11159,443.7,525.2816
11161,395.0,414.9502000000002
11162,489.2,417.6837000000003
11163,382.0,411.52500000000003
11164,564.6,573.803600000001
11168,641.0,450.3083999999995
11169,415.9,436.1773999999996
11170,413.6,421.94559999999984
11172,460.2,457.276
11173,382.4,422.8349999999998
11175,352.9,465.73479999999967
11176,478.4,433.9856000000004
11177,477.0,421.6762000000004
11178,472.7,421.05240000000026
11179,524.4,421.7999000000002
11180,493.6,447.01299999999986
11181,598.0,563.4311000000009
11182,423.2,416.4353000000004
11184,532.9,475.28049999999973
11187,400.4,420.65360000000015
11188,439.5,454.90199999999976
11189,447.1,470.81100000000066
11190,562.1,428.19960000000015
11191,455.6,428.4632000000001
11192,626.0,579.4164000000001
11193,531.4,425.4522
11195,417.0,421.46420000000023
11196,415.1,464.5047999999999
11198,454.8,419.9614999999999
11199,414.3,424.7716000000002
11201,558.1,449.81710000000044
11203,402.4,421.38519999999994
11204,514.0,477.22970000000026
11206,436.1,434.53159999999986
11207,356.3,425.07129999999995
11208,566.3,561.0015999999998
11210,429.5,405.0544000000001
11211,589.8,471.13599999999946
11213,554.7,544.517400000001
11215,345.0,416.37830000000014
11216,521.4,477.98820000000006
11217,384.0,415.85670000000016
11218,571.8,421.06160000000017
11219,417.0,461.13179999999977
11220,557.8,552.5103
11223,533.9,447.62559999999957
11226,509.9,508.2286999999996
11227,474.8,437.50289999999956
11228,752.3,762.8400999999991
11229,426.9,415.05230000000006
11230,414.1,476.60249999999996
11231,427.7,454.5864000000003
11232,384.6,426.69130000000024
11233,528.2,512.2135999999999
11234,535.8,489.30409999999983
11237,539.0,462.3434000000001
11238,573.9,461.29139999999956
11241,468.6,467.2147999999997
11243,588.3,472.65600000000006
11246,470.5,438.2233000000001
11247,671.3,607.4339999999997
11251,586.8,516.8843999999998
11253,763.5,701.2959000000002
11255,669.2,603.1620000000015
11256,439.0,537.4783999999997
11259,444.8,435.5583
11260,403.9,428.7434999999992
11261,721.8,704.5845999999991
11262,812.2,825.3515000000004
11263,603.5,507.1045999999998
11264,451.1,429.43009999999975
11265,482.4,432.62920000000025
11266,558.6,557.3294000000003
11267,352.5,494.82149999999996
11268,418.1,410.6142000000002
11269,446.5,413.7178999999999
11270,463.2,446.45809999999994
11271,777.2,643.9409999999998
11272,756.7,583.0996
11274,557.6,476.6584999999999
11275,758.6,794.2840999999983
11276,539.9,502.39039999999943
11278,493.7,419.57549999999986
11280,362.8,415.5458999999999
11281,467.7,426.0624
11282,429.0,516.9266000000002
11284,786.3,732.6951999999992
11286,343.9,419.4332999999998
11287,371.6,452.88039999999995
11289,389.7,415.8346000000004
11290,480.6,419.6666999999999
11292,476.5,432.59420000000017
11293,438.3,421.7324000000001
11294,627.0,593.5682999999995
11295,428.6,574.8454999999999
11297,492.2,415.45070000000015
11298,434.5,427.59819999999996
11299,460.5,478.7923999999998
11300,600.9,640.0711000000003
11302,476.2,484.27380000000016
11303,791.4,690.9767000000007
11304,410.1,453.1288999999993
11305,434.3,425.36510000000027
11309,563.0,575.3847999999998
11311,582.5,660.5360000000003
11312,493.1,463.7127
11313,601.3,604.4359999999994
11315,503.6,457.0846999999999
11319,500.3,478.33990000000006
11321,420.4,414.9887
11323,421.9,511.10629999999975
11324,421.0,425.51019999999994
11325,397.4,413.86680000000024
11326,375.7,412.0382
11327,399.7,506.5102999999999
11329,479.0,510.79030000000023
11330,700.3,664.3391000000001
11331,445.0,483.3239999999999
11332,404.2,479.72750000000025
11333,414.4,453.1549999999997
11334,786.4,770.2798000000001
11336,454.4,423.6448999999998
11337,617.9,568.0810999999998
11341,669.2,525.2834000000004
11342,462.8,485.2839000000001
11343,532.5,482.43459999999993
11344,461.9,529.1111999999998
11345,496.5,517.4953999999999
11347,373.7,453.01239999999996
11348,441.6,433.6553
11351,605.9,541.2710000000003
11353,486.5,419.0944000000001
11354,752.5,724.2385999999995
11355,383.3,438.24219999999957
11356,547.0,521.1576000000005
11357,493.6,505.5392999999995
11358,529.5,550.1698000000004
11359,569.9,420.6988000000002
11360,469.1,418.18890000000033
11362,666.2,552.8853000000005
11363,400.4,442.99870000000016
11365,681.2,536.0760000000002
11366,436.7,453.4687000000001
11368,391.9,458.5443999999999
11369,388.7,502.2102
11370,474.1,464.92259999999993
11371,585.2,562.2293
11372,444.1,421.77179999999987
11373,365.7,441.63560000000047
11374,518.0,425.7636999999999
11376,495.7,476.094
11377,349.5,416.06900000000047
11378,444.0,439.9939999999998
11379,373.7,471.68019999999984
11380,457.6,434.6093000000003
11381,566.4,552.0993999999987
11384,444.7,491.425
11387,555.2,497.1335000000001
11388,389.3,419.31540000000007
11389,493.9,409.49530000000004
11390,503.1,451.9838
11391,491.1,476.5913999999998
11392,482.0,445.1998999999998
11393,417.0,435.51539999999994
11394,465.2,443.62530000000004
11395,487.1,422.31670000000014
11396,514.7,445.29370000000006
11397,418.5,444.8150999999999
11398,458.1,423.00140000000005
11399,766.7,763.7862999999983
11401,436.6,464.20069999999987
11404,584.7,529.9647000000007
11405,515.5,410.47670000000016
11406,422.4,460.8256
11407,432.3,495.0032000000001
11408,372.6,426.9112000000002
11409,555.7,482.97940000000045
11410,471.2,428.90849999999995
11411,625.9,443.0409999999999
11412,542.2,423.64400000000006
11414,494.5,503.1073999999998
11415,461.7,419.53580000000005
11418,419.5,407.3415
11419,384.8,417.7351000000003
11422,446.6,439.1675999999998
11423,622.7,424.1469000000003
11424,522.7,460.3081
11425,441.6,435.83150000000006
11427,553.6,492.4669999999995
11428,671.9,708.1763000000001
11429,524.2,563.3547000000001
11430,362.2,431.62460000000027
11432,492.0,420.7150000000002
11434,416.9,487.7828000000001
11435,407.8,448.1775999999997
11436,372.8,489.3637999999994
11437,449.4,433.0417999999996
11438,384.6,584.9571999999995
11440,430.3,416.4516000000003
11441,614.6,421.9125
11442,585.2,537.0189000000007
11444,467.2,459.6674
11445,438.1,431.81779999999975
11447,488.8,459.0727
11451,508.1,418.7538999999998
11452,386.3,419.60889999999995
11453,401.3,402.03110000000004
11454,363.2,410.5897000000004
11455,541.2,415.09640000000024
11458,419.2,448.3383999999999
11459,422.7,431.5609999999998
11460,501.1,506.886
11461,349.9,449.7234000000001
11462,429.9,419.4844999999998
11463,466.8,440.87789999999967
11465,448.3,447.2798999999998
11466,574.1,550.0548999999997
11467,451.5,490.31539999999984
11468,482.1,447.45149999999984
11469,416.9,444.8451999999996
11470,455.3,453.7652
11471,352.7,415.6798000000004
11472,583.9,587.5270999999991
11473,733.2,511.2672000000006
11474,493.1,495.46470000000005
11475,397.1,426.34489999999994
11477,480.9,484.0911999999995
11478,439.1,433.41259999999994
11479,429.8,474.80189999999953
11480,505.4,415.5434000000002
11481,473.1,447.84590000000026
11482,440.0,433.7432999999999
11483,543.0,572.1313999999992
11486,488.1,437.7354000000002
11488,429.1,443.1249
11489,383.0,427.90539999999953
11491,637.7,592.9072000000001
11492,520.7,477.9489000000001
11493,499.1,425.4609000000002
11494,750.5,661.9776999999998
11495,623.5,580.7473
11496,457.6,415.0149000000002
11497,406.7,422.1266999999999
11498,383.1,413.4822000000002
11501,603.0,448.69370000000043
11503,793.4,804.1531999999992
11504,478.9,465.73170000000005
11505,685.5,418.0032000000002
11506,537.9,421.48979999999995
11507,556.9,430.23000000000013
11508,415.5,421.7953999999999
11510,387.1,414.0499
11511,655.4,519.5336000000001
11512,415.7,443.8542000000002
11514,492.2,453.68159999999983
11515,444.0,450.6961999999996
11517,589.8,425.6883000000005
11520,458.5,494.71269999999976
11521,406.2,415.3753000000002
11522,422.5,417.19749999999965
11523,544.8,666.2296000000002
11524,351.8,411.1012
11525,376.5,523.1816
11527,474.1,416.16100000000023
11528,720.2,701.9538999999999
11529,535.4,477.84310000000005
11530,423.2,418.2724000000006
11531,442.0,441.4916999999999
11533,615.1,518.4361
11534,403.9,421.36150000000004
11535,346.0,419.6376999999999
11536,638.7,630.6081000000004
11537,376.3,418.6632
11538,414.6,425.13539999999983
11539,401.8,419.0472999999999
11540,469.5,472.7374000000003
11541,546.8,486.4119999999999
11544,555.3,440.19550000000004
11546,388.3,416.6698
11547,602.4,500.0776999999995
11548,404.9,409.56410000000017
11549,532.3,579.8313999999997
11550,661.7,569.6252000000001
11551,494.3,611.2763999999994
11553,554.4,604.4535000000003
11555,483.2,422.0346999999997
11557,359.3,418.2503000000004
11558,445.9,444.6489999999999
11559,532.3,508.92169999999993
11560,446.1,490.22019999999964
11561,498.1,422.3728000000004
11562,481.4,459.89179999999976
11564,543.5,531.6007000000003
11565,406.1,442.9995999999999
11567,469.6,540.4204000000002
11568,723.0,695.5679
11570,477.1,466.08359999999965
11572,410.8,425.2781000000002
11574,413.8,433.44590000000017
11576,660.1,532.6579999999997
11577,729.2,541.9033000000002
11578,529.3,508.6399999999998
11579,461.5,447.8020000000002
11581,455.8,419.5154999999999
11582,495.4,487.35339999999997
11583,338.5,420.5794
11586,428.5,429.9098000000005
11587,407.3,416.2836999999999
11588,398.8,419.8490999999998
11589,427.6,448.5583999999997
11590,539.7,546.4034000000005
11591,619.9,544.1557999999998
11592,508.7,429.1746000000004
11593,436.7,479.09400000000034
11594,425.4,484.32339999999965
11595,564.1,548.1962000000004
11597,386.2,460.1892000000001
11598,458.9,419.22159999999974
11601,515.1,520.2384000000005
11602,470.2,469.5337999999997
11603,766.9,718.8106000000001
11605,547.0,480.38709999999986
11607,369.9,420.49760000000003
11608,375.3,452.7473
11609,384.2,500.25790000000063
11610,455.0,454.8874999999998
11611,423.9,456.6339000000001
11613,422.9,569.8587000000002
11615,648.6,527.7462999999998
11616,618.5,452.12569999999965
11620,611.4,511.2524999999999
11621,417.2,417.0026
11623,456.5,438.32809999999967
11624,440.3,452.4984999999999
11625,613.6,447.89309999999966
11626,474.4,506.02599999999893
11627,489.6,550.9571000000004
11629,652.3,670.9579000000001
11631,461.3,440.853
11633,460.5,453.02650000000017
11634,506.3,417.9668000000003
11635,398.0,439.79639999999966
11637,496.4,434.05360000000013
11638,415.7,415.0634999999999
11639,750.1,610.9322999999999
11640,485.6,450.8276999999998
11642,469.1,430.16379999999987
11643,358.6,566.1628
11647,465.3,446.5733999999999
11648,492.9,600.8725
11649,440.8,434.0623999999999
11650,341.2,417.71950000000004
11651,549.8,426.2973000000004
11652,422.9,465.8189
11654,373.1,417.7208999999998
11655,542.6,484.9905000000001
11656,494.5,428.78510000000045
11657,591.3,509.57089999999965
11659,522.5,458.30049999999983
11662,570.3,452.78169999999983
11663,406.2,474.2164000000001
11664,605.0,480.38030000000015
11666,413.1,423.3809000000003
11667,455.7,499.80130000000014
11670,685.1,577.0795000000002
